,Popularity,Title,URL,Year,Lyrics
332,6,Something,http://www.metrolyrics.com/something-lyrics-beatles.html,1990,
333,0,Speech: Brian Epstein,http://www.metrolyrics.com/speech-brian-epstein-lyrics-beatles.html,2017,"Well, the recording test came and went. The people that decide about these things at Decca said 'no'. Well, you can imagine I was more worried about what I was going to say to the boys, having built up their hopes. So I allowed myself a final 24 hours to exhaust the remaining disc companies and I booked into the Green Park Hotel. In the morning I took a cab to the EMI office block in Manchester Square, London, to meet the man who would within less than 2 years produce 16 number one discs by my artists"
334,2,Speech: Eric Morecambe and Ernie Wise,http://www.metrolyrics.com/speech-eric-morecambe-and-ernie-wise-lyrics-beatles.html,2007,"Wise: Boys! And what I was thinking was, er ... would you like to do a number with us, you know, we'd like to do a number together
Beatles: Yeah, yeah, yeah.
Wise: You fancy that? Great!
Morecambe: Yeah-eh! It's the Kay sisters, they've come! Great! Fabulous!
Wise: The Kay sisters?! This is...
Morecambe: Look, they've dyed their hair!
Wise: ...this is the Beatles!
Morecambe: Hello, Beatle! Where is he?
Wise: Where is he?
Morecambe: There he is! Hello, Bongo! Hey.
Wise: That's Ringo!
Morecambe: Oh, is he there as well? ... oh dear
Wise : Boys!
Morecambe: By golly!
Wise: As you can gather this is Eric. Say hello to Eric.
Morecambe: Yes.
Paul: Hello, Eric!
Morecambe: Hello, mate!
Paul: I remember you, you're the one with the short fat hairy legs!
Morecambe: No, no, no. It's... no, he's the one with the short fat hairy legs. No, him.
Wise: Yeah.
George: We're the ones with the big fat hairy heads. Get out of that!
[George puts his hand (opened flat, palm down, under Eric M's chin when saying ""Get out of that"".) That was Eric's trick on Ernie (a running gag). ""Get out of that, eh? You can't can you!!"". If that's not funny to you, you had to be there!]
Morecambe: Hey! Hey-hey! What's it like being famous?
John: Well, it's not like in your day, you know.
[John, insulting them, by saying they are oldies with this remark! Makes a gesture of ""very far away"" with his hands]
Morecambe: Ha! That was an insult, that is!
Morecambe: You didn't expect that, did you?
Wise: No!
Morecambe: What do you mean ""not like in my day""?
John: Well, me dad used to tell me about you, you know.
[John indicated with his hand how tall he was, when his Dad told him ... just a little kid. Eric misunderstands (deliberately) ...
Paul: ... In the old days.
Morecambe: You've only got a little dad have you?
Morecambe: [mocking] Yer dad used to tell yer, that's a bit strong, innit? Alright, Bonzo!
Wise: That's Ringo!
Morecambe: Yeah, him as well!
Morecambe: Get 'em off, you've done enough.
[Pretending their ""time slot"" is up, get them off the stage, or done enough damage with their behaviour :) ]
Wise: What do you mean ""done enough""?
Morecambe: No, well I'm getting insulted now ...
Wise: No. Look, what I was going to suggest was let's do a number with the boys!
Morecambe: Oh yes! One that the dad will remember. That I used to do, with your dad.
Wise: You go and get changed.
Morecambe: Yes, I will, right.
Wise: What do you think we should do, boys? What about something that's more suitable for Eric's age?
John: ""Moonlight Bay"".
Wise: ""Moonlight Bay"".
John: Yeah.
Wise: So ladies and gentlemen, we're gonna make history on television. For the first time we have Morecambe and Wise and the Beatles presenting to you that wonderful old fashioned number ""Moonlight Bay"". You all remember the number. Okay, fellows, that's great, you look marvellous! You ready?
John/Paul: Aye
Paul: Alright, ready.
Wise: Alright, we'll take it from the top.
Wise: Okay, Kenny, thank you"
335,0,Speech: John,http://www.metrolyrics.com/speech-john-lyrics-beatles.html,2007,"Brian was a beautiful guy...
Brian Epstein, and he was a. an intuitive theatrical guy and he knew we had something, he presented us well."
336,0,Speech: John Lennon,http://www.metrolyrics.com/speech-john-lennon-lyrics-beatles.html,2017,"We were four guys, that, eh... I met Paul, said, d'y' wanna join me band, you know, and then George joined, and then Ringo joined. We were just a band that made it very, very big, that's all."
337,0,Speech: Paul,http://www.metrolyrics.com/speech-paul-lyrics-beatles.html,2017,"yrics
WATCH NOW
11 Delicious Misheard Lyrics About Food
ringtoneGet ""Speech: Paul McCartney"" Ringtone
Maybe I'm Amazed At The Way You Love Me All The Time
Maybe I'm Afraid Of The Way I Love You
Maybe I'm Amazed At The Way You Pulled Me Out Of Time
And Hung Me On A Line
Maybe I'm Amazed At The Way I Really Need You
Maybe I'm A Man Maybe I'm A Lonely Man
Who's In The Middle Of Something
That He Doesn't Really Understand
Maybe I'm A Man And Maybe You're The Only Woman
Who Could Ever Help Me
Baby Won't You Help Me Understand,
Maybe I'm A Man, Maybe I'm A Lonely Man
Who's In The Middle Of Something
That He Doesn't Really Understand"
338,0,Speech: Paul McCartney,http://www.metrolyrics.com/speech-paul-mccartney-lyrics-beatles.html,2007,"Sometimes I'd borrow a tape recorder, a grundig with a little green eye and we'd sort of go round to my house and tried to record little things such as... I remember Hallelujah, I just love her so, cause I had the Eddie Cochran record. But those were very much home demos, very bad quality. I think a couple of those still exists."
339,0,Step Inside Love,http://www.metrolyrics.com/step-inside-love-lyrics-beatles.html,2017,"Step inside love and stay, 
Step inside love. 
Step inside love. 
Step inside love. 
I want you to stay. 
You look tired, love, 
let me turn down the light. 
Come in out of the cold, 
rest your head on my shoulder 
and kiss me tonight. 
We are together now 
and forever, come my way. 
Step inside love and stay, 
step inside love, 
step inside love, 
step inside love, 
I want you to stay. 
Joe Prairies and the Prairie Wallflowers. 
Los Paranoias. 
Los Paranoias invites you to 
to just enjoy us. 
Come on you can do 
with baby, 
come on and join Los Paranoias. 
Just enjoy us. 
Los Paranoias, 
Los Paranoias. 
Come on and enjoy us. 
Harmony. 
Los Paranoias, 
come on and enjoy us. 
We're Los Paranoias. 
We're here to sing for you 
and whatever you want us to 
we will sing a little song for you."
340,0,Step Inside Love - Los Paranoias,http://www.metrolyrics.com/step-inside-love-los-paranoias-lyrics-beatles.html,2006,"Step Inside Love

Mm, step inside, love, and stay.
Step inside, love,
Step inside, love,
I want you to stay.
You'd look tired, love,
Let me turn down the light.
Come in out of the cold,
Rest your head on my shoulder
And kiss me good night.
We are together now and forever,
Come my way.
Step inside, love, and stay.
Step inside, love,
Step inside, love,
Step inside, love,
I want you to stay.
Doo-doo-doo-doo,
Doo-doo-doo-doo-doo-n'da,
Da da da da n'da da,
Da da da da,
N'da da da da.

Los Paranoias
Paul: ""Joe Prairies and the Prairie Wallflowers!""
John: ""Los Paranoias!""
Paul: ""Ha, ha, ha!""
Los Paranoias,
Invites you to, (I can dig it)
To just enjoy us, (I can dig it)
Come on, you can do it,
Baby, come on and join
The Los Paranoias,
Just enjoy us,
Los Paranoias,
Oh! Los Paranoias,
Come on, enjoy us.
Harmony
Los Paranoias,
Come on, enjoy us,
We're Los Paranoias,
We're here to sing for you,
And what if you want us to,
We will sing a little song for you,
Los Paranoias."
341,7,Strawberry Fields Forever,http://www.metrolyrics.com/strawberry-fields-forever-lyrics-beatles.html,1996,"Let me take you down
'Cause I'm going to strawberry fields
Nothing is real
And nothing to get hung about
Strawberry fields forever
Living is easy with eyes closed
Misunderstanding all you see
It's getting hard to be someone
But it all works out
It doesn't matter much to me
Let me take you down
'Cause I'm going to strawberry fields.
Nothing is real
And nothing to get hung about
Strawberry fields forever
No one I think is in my tree
I mean, it must be high or low
That is, you can't, you know, tune in
But it's all right
That is, I think it's not too bad
Let me take you down
'Cause I'm going to strawberry fields
Nothing is real
And nothing to get hung about
Strawberry fields forever
Always, no sometimes, think it's me
But you know I know when it's a dream
I think I know I mean a yes
But it's all wrong
That is I think I disagree
Let me take you down
'Cause I'm going to strawberry fields
Nothing is real
And nothing to get hung about
Strawberry fields forever
Strawberry fields forever
Strawberry fields forever"
342,3,Strawberry Hill,http://www.metrolyrics.com/strawberry-hill-lyrics-beatles.html,2006,"Let me take you down, 'cos I'm going to Strawberry Fields.
Nothing is real and nothing to get hung about.
Strawberry Fields forever.
Living is easy with eyes closed, misunderstanding all you see.
It's getting hard to be someone but it all works out, it doesn't matter much to me.
Let me take you down, 'cos I'm going to Strawberry Fields.
Nothing is real and nothing to get hung about.
Strawberry Fields forever.
No one I think is in my tree, I mean it must be high or low.
That is you can't you know tune in but it's all right, that is I think it's not too bad.
Let me take you down, 'cos I'm going to Strawberry Fields.
Nothing is real and nothing to get hung about.
Strawberry Fields forever.
Always, no sometimes, think it's me, but you know I know when it's a dream.
I think I know I mean a 'Yes' but it's all wrong, that is I think I disagree.
Let me take you down, 'cos I'm going to Strawberry Fields.
Nothing is real and nothing to get hung about.
Strawberry Fields forever.
Strawberry Fields forever."
343,4,Sun King,http://www.metrolyrics.com/sun-king-lyrics-beatles.html,1990,"Aaaaah
Here comes the sun king
Here comes the sun king
Everybody's laughing
Everybody's happy
Here comes the sun king
Cuando para mucho mi amore defalice corazÃ³n
Mundo paparazzi mi amore chicka ferdy parasol
Cuesto obrigado tanta mucho que can eat it carousel"
344,0,Sure to Fall,http://www.metrolyrics.com/sure-to-fall-lyrics-beatles.html,2006,
345,0,Sure To Fall (in Love With You),http://www.metrolyrics.com/sure-to-fall-in-love-with-you-lyrics-beatles.html,2006,
346,0,Sweet Georgia Brown,http://www.metrolyrics.com/sweet-georgia-brown-lyrics-beatles.html,2013,"Well let me tell you well no chick made
Could be the same
As sweet georgia brown.
Crazy feet that dance so neat
Has sweet georgia brown.
Fella's sigh, and even cry
For sweet georgia brown.
I tell you just why
You know I don't lie.
It's been said
She knocks them dead
In any old town.
Since she came right
It's a shame
How she brings them down.
In Liverpool she even dared
To critize the Beatles' hair.
With their whole fan club
Standing there
I mean sweet georgia brown.
I say this group is absolutely marvellous with the piano, don't you
Think so. not too commercial, boys, not too commercial!
When it comes to music
Sweet georgia is known to mind,
Don't buy clothes at fashion shows
But she still looks fine
Snap chicks cry,
They want to die
When georgie does the twist
I never would try
To tell you just why.
Use your imagination
Theres a dj crazy for her
Living in out home town
Since she came it's a shame
She turns him down
Records that she can get
Are records, they ain't sent him yet
Carolina may have dina,
But that don't have georgia brown.
Oh that sweet georgia,
Yeah yeah yeah I mean brown, oh oh oh.
Sweet georgia brown."
347,0,Sweet Litlle Sixteen,http://www.metrolyrics.com/sweet-litlle-sixteen-lyrics-beatles.html,2006,
348,0,Sweet Little Sixteen,http://www.metrolyrics.com/sweet-little-sixteen-lyrics-beatles.html,2006,
349,3,Take Good Care Of My Baby,http://www.metrolyrics.com/take-good-care-of-my-baby-lyrics-beatles.html,2006,"My tears are falling
'cos you've taken her away.
And though it really hurts me so,
there something that I got to say:
Take good care of my baby,
please don't ever make her blue.
Just tell her that you love her
make sure you're thinking of her
in everything you say and do.
Take good care of my baby,
now don't you ever make her cry.
Just let your love surround her,
paint rainbows all around her,
don't let her see the cloudy sky.
Once upon a time
that little girl was mine.

If I had been true
I know she'd never been with you.
So take good care of my baby,
be just as kind as you can be.
And if you should discover
that you don't really love her
just send my baby back home to me.
Take good care of my baby,
be just as kind as you can be.
And if you should discover
that you don't really love her
just send my baby back home to me.
Take good care of my baby,
take good care of my baby,
take good care of my baby."
350,0,Take Out Some Insurance,http://www.metrolyrics.com/take-out-some-insurance-lyrics-beatles.html,2017,
351,0,Take Out Some Insurance On Me Baby,http://www.metrolyrics.com/take-out-some-insurance-on-me-baby-lyrics-beatles.html,2013,
352,5,Taxman,http://www.metrolyrics.com/taxman-lyrics-beatles.html,1996,"One, two, three, four
One, two (one, two, three, four!)
Let me tell you how it will be
There's one for you, nineteen for me
Cause I'm the taxman
Yeah, I'm the taxman (yeah, I'm the taxman)
Should five per cent appear too small?
Be thankful I don't take it all
Cause I'm the taxman
Yeah, I'm the taxman (yeah, I'm the taxman)
(If you drive a car, car)
I'll tax the street
(If you try to sit, sit)
I'll tax your seat
(If you get too cold, cold)
I'll tax the heat
(If you take a walk, walk)
I'll tax your feet
Taxman!
Cause I'm the taxman
Yeah, I'm the taxman (yeah, I'm the taxman)
Don't ask me what I want it for
(Ha, ha, Mr. Wilson)
If you don't want to pay some more
(Ha, ha, Mr. Heath)
Cause I'm the taxman
Yeah, I'm the taxman (yeah, I'm the taxman)
Now my advice for those who die
(Taxman!)
Declare the pennies on your eyes
(Taxman!)
Cause I'm the taxman
Yeah, I'm the taxman (yeah, I'm the taxman)
And you're working for no one but me (Taxman!)"
353,0,Teddy Boy,http://www.metrolyrics.com/teddy-boy-lyrics-beatles.html,2006,"This is the story
about a boy named Ted.
If his mother said:
Ted, be good, he would.
Be good, Ted. Alright.
She told him tales
about a soldier dad,
but it made her sad.
Then she cried, oh my.
Ted used to tell her
he'd be twice as good
and he knew he could,
'cos in his head he said:
Mummy don't worry,
your Teddy boy's here
taking good care of you.
Mama don't worry,
your Teddy boy's here.
Teddy's gonna see you through.
And she said:
Teddy don't worry
your mummy's here,
taking good care of you.
She said: Teddy don't worry,
your mummy's here,
Teddy's gonna see you through.
He said: ta da da...
Then came the day
she found herself a man.
Teddy turned and ran
oh far away, oh yeah.
He couldn't stand
just to be around,
so he left the town
far away, yeah yeah.
Ted used to tell her
he'd be twice as good
and he know he could,
'cos in his head he said:
Mummy don't worry,
now Teddy boy's here,
taking good care of you.
Mummy don't worry,
your Teddy boy's here.
Teddy's gonna see you through.
And she said:
Teddy don't worry,
now mummy's here,
taking good care of you.
Teddy don't worry,
your mummy's here,
mummy's gonna see you through.
And he said:
Mummy mummy don't worry,
your Teddy boy's here
taking good care of you.
Mummy don't worry,
now Teddy boy's here.
Teddy's gonna see you through.
Take your partner
and don't (...),
hold them tight
and don't let go.
Got it. Jump up.
Take your partners
and don't see
when you got it,
then let it go
Hold them tight then.
Now Ted used to tell her
he'd be twice as good,
and he knew he could
'cos in his head, he said:"
354,1,Tell Me What You See,http://www.metrolyrics.com/tell-me-what-you-see-lyrics-beatles.html,2014,"If you let me take your heart
I will prove to you
We will never be apart
If I'm part of you
Open up your eyes now
Tell me what you see
It is no surprise now
What you see is me
Big and black the clouds may be
Time will pass away
If you put your trust in me
I'll make bright your day
Look into these eyes now
Tell me what you see
Don't you realize now
What you see is me
Tell me what you see
Â·Â·Â·
Listen to me one more time
How can I get through?
Can't you try to see that I'm
Tryin' to get to you?
Open up your eyes now
Tell me what you see
It is no surprise now
What you see is me
Tell me what you see
Â·Â·Â·
Listen to me one more time
How can I get through?
Can't you try to see that I'm
Tryin' to get to you?
Open up your eyes now
Tell me what you see
It is no surprise now
What you see is me
Mmm, mmm, mmm, mmm, mmm"
355,2,Tell Me Why,http://www.metrolyrics.com/tell-me-why-lyrics-beatles.html,2006,"Tell me why you cried
And why you lied to me
Tell me why you cried
And why you lied to me
Well, I gave you everything I had
But you left me sitting on my own
Did you have to leave me oh so bad?
All I do is hang my head and moan
Tell me why you cried
And why you lied to me
Tell me why you cried
And why you lied to me
If it's something I'd have said or done
Tell me what and I'll apologise
If you don't, I really can't go on
Holding back these tears in my eyes
Tell me why you cried
And why you lied to me
Tell me why you cried
And why you lied to me
Well, I beggin' on my bended knees
If you'll only listen to my pleas
Is there anything that I can do?
'Cos I really can't stand it
I'm so in love with you
Tell me why you cried
And why you lied to me
Tell me why you cried
And why you lied to me"
356,0,Texman,http://www.metrolyrics.com/texman-lyrics-beatles.html,2006,"Let me tell you how it will be
There's one for you, nineteen for me
'cause I'm the taxman,
yeah, I'm the taxman
Should five percent appear too small
Be thankful I don't take it all
'cause I'm the taxman,
yeah, I'm the taxman
If you drive a car, I'll tax the street
If you try to sit, I'll tax your seat
If you get too cold, I'll tax the heat
If you take a walk, I'll tax your feet
Taxman
'Cause I'm the taxman,
Yeah, I'm the taxman
Don't ask me what I want it for
If you don't want to pay some more
'cause I'm the taxman,
yeah, I'm the taxman
Now my advice for those who die
Declare the pennies on your eyes
'cause I'm the taxman,
yeah, I'm the taxman
And you're working for no one but me"
357,0,Thank You Girl,http://www.metrolyrics.com/thank-you-girl-lyrics-beatles.html,1988,"Oh, oh, you've been good to me
You made me glad
When I was blue
And eternally I'll always be
In love with you
And all I gotta do
Is thank you girl, thank you girl
I could tell the world
A thing or two about our love
I know little girl
Only a fool would doubt our love
And all I gotta do
Is thank you girl, thank you girl
Thank you girl for loving me
The way that you do (Way that you do)
That's the kind of love
That is too good to be true
And all I gotta do
Is thank you girl, thank you girl
Oh, oh, you've been good to me
You made me glad
When I was blue
And eternally I'll always be
In love with you
And all I gotta do
Is thank you girl, thank you girl
Oh, oh, oh
Oh, oh, oh
Oh, oh"
358,0,That Means A Lot,http://www.metrolyrics.com/that-means-a-lot-lyrics-beatles.html,1996,"A friend says that your love won't mean a lot
And you know that your love is all you've got
At times things are so fine and at times they're not
But when she says she loves you, that means a lot
A friend says a love is never true
And you know that this don't apply on you
A touch can mean so much when it's all you've got
When she says she loves you that means a lot
Love can be deep inside, love can be suicide
Can't you see you can't hide what you feel when it's real
A friend says that your love won't mean a lot
And you know your love is all you got
At touch can mean so much when it's all you got
When she says she loves you that means a lot
Can't you see, yeah, can't you see, yeah
Can't you see, yeah, can't you see, yeah
Can't you see, yeah, can't you see, yeah
Can't you see, yeah, can't you see, yeah"
359,0,That'll Be The Day,http://www.metrolyrics.com/thatll-be-the-day-lyrics-beatles.html,2006,
360,2,That's All Right,http://www.metrolyrics.com/thats-all-right-lyrics-beatles.html,2006,"Well that's all right mama,
that's all right for you.
Yeh that's all right mama,
just anyway you do.
That's all right,
that's all right,
That's all right my mama,
anyway you do.
Well mama she done told me,
papa done told me too.
Son that gal you're fooling with,
she ain't no girl for you.
That's all right,
that's all right,
That's all right my mama,
anyway you do.
I'm leaving town baby,
I'm leaving town for sure,
then you won't be bothered
with me hanging round your door.
That's all right,
that's all right.
Yeh that's all right my mama,
anyway you do.
Well that's all right mama,
yeah that's all right for you.
That's all right mama,
just anyway you do.
That's all right,
that's all right,
That's all right my mama,
anyway you do.
Dee dee dee dee dee dee,
da da dee dee dee,
da da dee dee dee,
I need your loving.
That's all right.
Well that's all right my mama,
anyway you do.
Yeh that's all right my mama,
anyway you do."
361,1,That's All Right (mama),http://www.metrolyrics.com/thats-all-right-mama-lyrics-beatles.html,2006,"Well that's all right mama,
that's all right for you.
Yeh that's all right mama,
just anyway you do.
That's all right,
that's all right,
That's all right my mama,
anyway you do.
Well mama she done told me,
papa done told me too.
Son that gal you're fooling with,
she ain't no girl for you.
That's all right,
that's all right,
That's all right my mama,
anyway you do.
I'm leaving town baby,
I'm leaving town for sure,
then you won't be bothered
with me hanging round your door.
That's all right,
that's all right.
Yeh that's all right my mama,
anyway you do.
Well that's all right mama,
yeah that's all right for you.
That's all right mama,
just anyway you do.
That's all right,
that's all right,
That's all right my mama,
anyway you do.
Dee dee dee dee dee dee,
da da dee dee dee,
da da dee dee dee,
I need your loving.
That's all right.
Well that's all right my mama,
anyway you do.
Yeh that's all right my mama,
anyway you do."
362,5,The Ballad Of John And Yoko,http://www.metrolyrics.com/the-ballad-of-john-and-yoko-lyrics-beatles.html,1988,"Standing in the dock at Southampton
Trying to get to Holland or France
The man in the mac said
""You've got to go back""
You know, they didn't even give us a chance
Christ, you know it ain't easy
You know how hard it can be
The way things are going
They're gonna to crucify me
Finally made the plane into Paris
Honeymooning down by the Seine
Peter Brown called to say
You can make it okay
You can get married in Gibraltar near Spain
Christ, you know it ain't easy
You know how hard it can be
The way things are going
They're gonna to crucify me
So from Paris to the Amsterdam Hilton
Talking in our beds for a week
The news people said
""Say, what you doing in bed?""
I said, ""We're only trying to get us some peace""
Christ, you know it ain't easy
You know how hard it can be
The way things are going
They're gonna to crucify me
Saving up your money for a rainy day
Giving all your clothes to charity
Last night the wife said
Oh boy, when you're dead
You don't take nothing with you but your soul
Think!
Made a lightning trip to Vienna
Eating chocolate cake in a bag
Newspapers said
""She's gone to his head
They look just like two gurus in drag""
Christ, you know it ain't easy
You know how hard it can be
The way things are going
They're gonna to crucify me
Caught the early plane back to London
Fifty acorns tied in a sack
The men from the press
Said, ""We wish you success
It's good to have the both of you back""
Christ, you know it ain't easy
You know how hard it can be
The way things are going
They're gonna to crucify me
The way things are going
They're gonna to crucify me"
363,0,The Bus,http://www.metrolyrics.com/the-bus-lyrics-beatles.html,2007,(Instrumental)
364,3,The Continuing Story Of Bungalow Bill,http://www.metrolyrics.com/the-continuing-story-of-bungalow-bill-lyrics-beatles.html,1990,"Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
He went out tiger hunting with his elephant and gun
In case of accidents he always took his mom
He's the all-American bullet-headed Saxon mother's son
All the children sing
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Deep in the jungle, where the mighty tiger lies
Bill and his elephants were taken by surprise
So Captain Marvel zapped him right between the eyes
All the children sing
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
The children asked him if to kill was not a sin
""Not when he looked so fierce"", his mommy butted in
""If looks could kill, it would have been us instead of him""
All the children sing
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Hey, Bungalow Bill
What did you kill, Bungalow Bill?
Eh up!"
365,6,The End,http://www.metrolyrics.com/the-end-lyrics-beatles.html,1990,"Oh yeah
All right
Are you gonna be in my dreams
Tonight?
...
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
Love you
And in the end
The love you take
Is equal to the love
You make
Ah ahh ahhhhhh"
366,0,The End (Anthology 3 Version),http://www.metrolyrics.com/the-end-anthology-3-version-lyrics-beatles.html,2012,"And in the end
The love you take
Is equal to the love you make."
367,5,The Fool On The Hill,http://www.metrolyrics.com/the-fool-on-the-hill-lyrics-beatles.html,1996,"Day after day, alone on a hill
The man with the foolish grin
Is keeping perfectly still
But nobody wants to know him
They can see that he's just a fool
And he never gives an answer
But the fool on the hill
Sees the sun going down
And the eyes in his head
See the world spinning round
Well on the way, head in a cloud
The man of a thousand voices
Talking perfectly loud
But nobody ever hears him
Or the sound he appears to make
And he never seems to notice
But the fool on the hill
Sees the sun going down
And the eyes in his head
See the world spinning round
And nobody seems to like him
They can tell what he wants to do
And he never shows his feelings
But the fool on the hill
Sees the sun going down
And the eyes in his head
See the world spinning round
Ohh oh-oh-oh-oh ohh-oh-oh
Round and round and round and round and round
He never listens to them
He knows that they're the fool
They don't like him
The fool on the hill
Sees the sun going down
And the eyes in his head
See the world spinning round
Ohhhh
Round and round and round and round and
Ohhhh"
368,0,The Honeymoon Song,http://www.metrolyrics.com/the-honeymoon-song-lyrics-beatles.html,2006,"I never knew that a day
like today lay before us.
I've got the sun in my heart
and my heart's in the sun.
Skies are as bright
as your eyes
the horizon is open.
Love is the ceiling
feelings are reelings
free as the air.
Forever on and forever
forever on side by side.
who ever knew that we two
could be free as we'd fancy
fancy is free
but are we bound
to each other by love
to each other by love?
Who ever knew that we two
could be free as we'd fancy
fancy is free
but are we bound
to each other by love
to each other by love
to each other by love
to each other by love?"
369,1,The Inner Light,http://www.metrolyrics.com/the-inner-light-lyrics-beatles.html,1988,"Without going out of my door
I can know all things on Earth
Without looking out of my window
I can know the ways of heaven
The farther one travels
The less one knows
The less one really know
Without going out of your door
You can know all things on Earth
Without looking out of your window
You can know the ways of heaven
The farther one travels
The less one knows
The less one really know
Arrive without travelling
See all without looking
Do all without doing"
370,6,The Long And Winding Road,http://www.metrolyrics.com/the-long-and-winding-road-lyrics-beatles.html,1990,"The long and winding road
That leads to your door
Will never disappear
I've seen that road before
It always leads me here
Lead me to your door
The wild and windy night
That the rain washed away
Has left a pool of tears
Crying for the day
Why leave me standing here?
Let me know the way
Many times I've been alone
And many times I've cried
Anyway, you'll never know
The many ways I've tried
And still they lead me back
To the long, winding road
You left me standing here
A long, long time ago
Don't keep me waiting here
Lead me to your door
But still they lead me back
To the long, winding road
You left me standing here
A long, long time ago
Ohh oh
Don't keep me waiting here
Lead me to your door
Yeah, yeah, yeah, yeah"
371,2,The Night Before,http://www.metrolyrics.com/the-night-before-lyrics-beatles.html,2014,"We said our good-byes (ah, the night before)
Love was in your eyes (ah, the night before)
Now today I find
You have changed your mind
Treat me like you did the night before
Were you telling lies? (ah, the night before)
Was I so unwise? (ah, the night before)
When I held you near
You were so sincere
A-treat me like you did the night before
Last night is the night I will remember you by
When I think of things we did
It makes me wanna cry
We said our good-byes (ah, the night before)
Love was in your eyes (ah, the night before)
Now today I find
You have changed your mind
A-treat me like you did the night before
Yes
When I held you near
You were so sincere
Treat me like you did the night before (hey)
A-last night is the night I will remember you by
When I think of things we did
It makes me wanna cry
Were you telling lies? (ah, the night before)
Was I so unwise? (ah, the night before)
When I held you near
You were so sincere
Treat me like you did the night before
A-like the night before"
372,0,The Saints,http://www.metrolyrics.com/the-saints-lyrics-beatles.html,2013,"Well a-when the saints go marching in,
When the saints go marching in
Mm I want to be, I'm gonna be in that number,
Ooo when the saints go marching in.
Oh when the sun yeah begins to shine.
When that old sun begins to shine,
I tell you something I'm gonna be I'm gonna be in that number,
When the sun begins to shine.
Yeah when my lord calls me home again,
Ah when my lord calls me home again,
I'll tell you I'm gonna be in that number,
Oh when my lord calls me home again.
Oh when the saints go marching in,
When the saints go marching in
I tell you something I'm gonna be I'm gonna be in that number,
When the saints go marching in.
Well when the sun yeah begins to shine.
When that sun begins to shine,
I tell you something I'm gonna be I'm gonna be in that number,
When that old sun begins to shine.
Lazy one time.
Mm mm, yeh, alright, mm, yeah,
Ooo when the saints go marching in.
Yeah when the saints go marching in,
Yeah when the saints go marching in
I tell you something, I'm gonna be I'm gonna be in that number,
Yeah when the saints go marching in.
Yeah when my lord calls me home again,
Ah when my lord calls me home again,
I'll tell you I'm gonna be in that number,
Oh when the saints go marching in."
373,2,The Sheik Of Araby,http://www.metrolyrics.com/the-sheik-of-araby-lyrics-beatles.html,2006,"Well I'm the sheik of Araby,
your love belongs to me.
Well at night where you're asleep,
into your tent I'll creep.
The stars that shine above
will light our way to love.
You rule this world with me,
I'm the sheik of Araby.
Well I'm the sheik of Araby,
your love belongs to me.
Oh at night where you're asleep,
into your tent I'll creep.
The sun that shines above
will light our way to love.
You rule this world with me,
I'm the sheik of Araby.
Well I'm the sheik of Araby,
well I'm the sheik of Araby, yeah."
374,0,The Shiek Of Araby,http://www.metrolyrics.com/the-shiek-of-araby-lyrics-beatles.html,2006,"Well I'm the sheik of Araby,
your love belongs to me.
Well at night where you're asleep,
into your tent I'll creep.
The stars that shine above
will light our way to love.
You rule this world with me,
I'm the sheik of Araby.
Well I'm the sheik of Araby,
your love belongs to me.
Oh at night where you're asleep,
into your tent I'll creep.
The sun that shines above
will light our way to love.
You rule this world with me,
I'm the sheik of Araby.
Well I'm the sheik of Araby,
well I'm the sheik of Araby, yeah."
375,0,The Streets Of London,http://www.metrolyrics.com/the-streets-of-london-lyrics-beatles.html,2006,
376,3,The Word,http://www.metrolyrics.com/the-word-lyrics-beatles.html,2011,"Say the word and you'll be free
Say the word and be like me
Say the word I'm thinking of
Have you heard the word is love?
It's so fine, it's sunshine
It's the word, love
In the beginning I misunderstood
But now I've got it, the word is good
Spread the word and you'll be free
Spread the word and be like me
Spread the word I'm thinking of
Have you heard the word is love?
It's so fine, it's sunshine
It's the word, love
Everywhere I go I hear it said
In the good and bad books that I have read
Say the word and you'll be free
Say the word and be like me
Say the word I'm thinking of
Have you heard the word is love?
It's so fine, it's sunshine
It's the word, love
Now that I know what I feel must be right
I'm here to show everybody the light
Give the word a chance to say
That the word is just the way
It's the word I'm thinking of
And the only word is love
It's so fine, it's sunshine
It's the word, love
Say the word, love
Say the word, love
Say the word, love
Say the word, love"
